# Logfile created on 2026-03-29 22:05:04 +0200 by logger.rb/v1.5.3
2026-03-29 22:05:04 +0200: Memory Usage (437704K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/top/IHP_3421.gds
2026-03-29 22:05:04 +0200: Memory Usage (437704K) : Ruby Version for klayout: 3.2.3
2026-03-29 22:05:05 +0200: Memory Usage (462280K) : Loading database to memory is complete.
2026-03-29 22:05:05 +0200: Memory Usage (462280K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/top/drc_run_2026_03_29_20_04_57/IHP_3421_SoC3421_metal1.lyrdb
2026-03-29 22:05:05 +0200: Memory Usage (462280K) : Evaluate switches.
2026-03-29 22:05:05 +0200: Memory Usage (462280K) : tables selected: metal1
2026-03-29 22:05:05 +0200: Memory Usage (462280K) : KLayout will use 32 thread(s) in tiling mode.
2026-03-29 22:05:05 +0200: Memory Usage (462280K) : deep mode is enabled.
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal2_pin has 341 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal2_mask has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal2_filler has 39163 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal2_nofill has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal2_slit has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal2_text has 338 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal2_opc has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal2_noqrc has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal2_res has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal2_iprobe has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal2_diffprb has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : baspoly_drw has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : baspoly_pin has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : psd_drw has 12036 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : nldb_drw has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : digibnd_drw has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : via1_drw has 57652 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : backmetal1_drw has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : backmetal1_pin has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : backmetal1_mask has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : backmetal1_filler has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : backmetal1_nofill has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : backmetal1_slit has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : backmetal1_text has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : backmetal1_opc has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : backmetal1_noqrc has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : backmetal1_res has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : backmetal1_iprobe has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : backmetal1_diffprb has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : backpassiv_drw has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : res_drw has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : sram_drw has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : trans_drw has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : ind_drw has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : ind_pin has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : ind_text has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : salblock_drw has 138 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : via2_drw has 80966 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal3_drw has 8644 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal3_pin has 438 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal3_mask has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal3_filler has 18314 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal3_nofill has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal3_slit has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal3_text has 438 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal3_opc has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal3_noqrc has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal3_res has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal3_iprobe has 0 polygons
2026-03-29 22:05:06 +0200: Memory Usage (477256K) : metal3_diffprb has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : nwell_drw has 6562 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : nwell_pin has 330 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : nbulay_drw has 362 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : nbulay_pin has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : nbulay_block has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : emwind_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : emwind_opc has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : deepco_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : deepco_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : mim_drw has 37 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : edgeseal_drw has 24 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : edgeseal_bound has 1 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : substrate_drw has 793 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : substrate_text has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : dfpad_drw has 20 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : dfpad_pillar has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : dfpad_sbump has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : thickgateox_drw has 136 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : pldb_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : pwell_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : pwell_pin has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : pwell_block has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : ic_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : via3_drw has 57654 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal4_drw has 1391 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal4_pin has 388 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal4_mask has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal4_filler has 19813 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal4_nofill has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal4_slit has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal4_text has 388 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal4_opc has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal4_noqrc has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal4_res has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal4_iprobe has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal4_diffprb has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : heattrans_drw has 164 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : heatres_drw has 138 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : pempoly_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : fbe_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : empoly_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : ldmos_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : pbiwind_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : digisub_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : nodrc_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : text_drw has 1223 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : via4_drw has 62950 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal5_drw has 2215 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal5_pin has 384 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal5_mask has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal5_filler has 19661 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal5_nofill has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal5_slit has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal5_text has 384 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal5_opc has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal5_noqrc has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal5_res has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal5_iprobe has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : metal5_diffprb has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : radhard_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : memcap_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : varicap_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : flash_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : intbondvia_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : intbondmet_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : devbondvia_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477256K) : devbondmet_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : devtrench_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : redist_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphbot_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphtop_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : antvia1_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : antmetal2_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphcont_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : siwg_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : siwg_filler has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : siwg_nofill has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : sigrating_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : singrating_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphpas_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : emwind3_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : emwihv3_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : redbulay_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : smos_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphpad_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : polimide_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : polimide_pin has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : recog_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : recog_pin has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : recog_esd has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : recog_diode has 110 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : recog_tsv has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : recog_iprobe has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : recog_diffprb has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : recog_pillar has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : recog_sbump has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : recog_otp has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : recog_pdiode has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : recog_mom has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : recog_pcm has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : colopen_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphmetal1_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphmetal1_filler has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphmetal1_nofill has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphmetal1_slit has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphmetal1_opc has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphmet1l_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphmet1l_filler has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphmet1l_nofill has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphmet1l_slit has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : graphmet1l_opc has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477256K) : extblock_drw has 390 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477384K) : nldd_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477384K) : pldd_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477384K) : next_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477384K) : pext_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477384K) : nexthv_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : pexthv_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : graphgate_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : sinwg_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : sinwg_filler has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : sinwg_nofill has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : mempad_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topvia1_drw has 54193 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topmetal1_drw has 1821 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topmetal1_pin has 406 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topmetal1_mask has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topmetal1_filler has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topmetal1_nofill has 2 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topmetal1_slit has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topmetal1_text has 387 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topmetal1_noqrc has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topmetal1_res has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topmetal1_iprobe has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topmetal1_diffprb has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : inldpwl_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : polyres_drw has 188 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : polyres_pin has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : vmim_drw has 11225 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : nbulaycut_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : antmetal1_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topvia2_drw has 32999 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topmetal2_drw has 751 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477512K) : topmetal2_pin has 296 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : topmetal2_mask has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : topmetal2_filler has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : topmetal2_nofill has 2 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : topmetal2_slit has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : topmetal2_text has 289 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : topmetal2_noqrc has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : topmetal2_res has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : topmetal2_iprobe has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : topmetal2_diffprb has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : snsring_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : sensor_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : snsarms_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : snscmosvia_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477512K) : colwind_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477640K) : flm_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477640K) : hafniumox_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477640K) : memvia_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477768K) : thinfilmres_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477768K) : rfmem_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477768K) : norcx_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477768K) : norcx_m2m3 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477896K) : norcx_m2m4 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477896K) : norcx_m2m5 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478024K) : norcx_m2tm1 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478024K) : norcx_m2tm2 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478152K) : norcx_m3m4 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478152K) : norcx_m3m5 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478152K) : norcx_m3tm1 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478280K) : norcx_m3tm2 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478280K) : norcx_m4m5 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478408K) : norcx_m4tm1 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478408K) : norcx_m4tm2 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478536K) : norcx_m5tm1 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478536K) : norcx_m5tm2 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478536K) : norcx_tm1tm2 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478664K) : norcx_m1sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478664K) : norcx_m2sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478792K) : norcx_m3sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478792K) : norcx_m4sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478920K) : norcx_m5sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478920K) : norcx_tm1sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478920K) : norcx_tm2sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479048K) : snsbotvia_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479048K) : snstopvia_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : deepvia_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : fgetch_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : ctrgat_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : fgimp_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : emwihv_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : lbe_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : alcustop_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : nometfiller_drw has 1 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : prboundary_drw has 0 polygons
